Fiscal Year,Library,County,Principal Public?,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Program Attendance & Views Per Capita Served,Total Collection,Collection Per Capita Served,Total Operating Income,Operating Income Per Capita,Town Tax Appropriation for Library,Tax Appropriation Per Capita Served,Library Materials Expenditures,Wages & Salaries Expenditures,Operating Expenditures,Operating Expenditures Per Capita
2010,Canton,Hartford,P,56.0,10104.0,103888.0,10.3,4509.0,0.45,17159.0,1.7,186419.0,18.5,270.0,7603.0,0.8,74337.0,7.4,532134.0,52.67,516767.0,51.14,68498.0,398407.0,690246.0,68.3
2010,Chaplin,Windham,P,150.0,2556.0,7680.0,3.0,1450.0,0.57,520.0,0.2,8658.0,3.4,59.0,713.0,0.3,16762.0,6.6,56620.0,22.15,54086.0,21.16,6787.0,29331.0,54086.0,21.2
2010,Cheshire,New Haven,P,60.0,29066.0,198167.0,6.8,11903.0,0.41,28554.0,1.0,493161.0,17.0,523.0,13260.0,0.5,120220.0,4.1,1474610.0,50.73,1399549.0,48.15,167462.0,1156039.0,1463571.0,50.4
2010,Chester,Middlesex,P,49.0,3811.0,17696.0,4.6,3054.0,0.8,2030.0,0.5,36445.0,9.6,96.0,1170.0,0.3,18840.0,4.9,112144.0,29.43,103134.0,27.06,17419.0,84031.0,149931.0,39.3
2010,Clinton - Henry C. Hull,Middlesex,P,74.0,13554.0,196383.0,14.5,11458.0,0.85,44226.0,3.3,309761.0,22.9,447.0,13058.0,1.0,89697.0,6.6,893441.0,65.92,686381.0,50.64,104881.0,477659.0,796111.0,58.7
2010,Colchester - Cragin,New London,P,115.0,15578.0,134400.0,8.6,9787.0,0.63,7778.0,0.5,153083.0,9.8,317.0,5057.0,0.3,68205.0,4.4,540220.0,34.68,521564.0,33.48,32354.0,367146.0,528092.0,33.9
2010,Columbia - S.B. Little,Tolland,P,79.0,5315.0,28910.0,5.4,3744.0,0.7,5810.0,,73343.0,13.8,201.0,2846.0,0.5,51227.0,9.6,332006.0,62.47,291708.0,54.88,51699.0,176972.0,308796.0,58.1
2010,Cornwall,Litchfield,P,10.0,1481.0,8800.0,5.9,1069.0,0.72,61.0,0.0,19960.0,13.5,76.0,1418.0,1.0,28444.0,19.2,152836.0,103.2,28000.0,18.91,13258.0,57755.0,151371.0,102.2
2010,Coventry - Booth Dim,Tolland,P,122.0,12207.0,40000.0,3.3,6638.0,0.54,4300.0,0.4,106592.0,8.7,201.0,4294.0,0.4,56515.0,4.6,374441.0,30.67,359556.0,29.45,35342.0,225119.0,369516.0,30.3
2010,Cromwell,Middlesex,P,81.0,13600.0,110250.0,8.1,5245.0,0.39,6699.0,0.5,102072.0,7.5,252.0,3760.0,0.3,90631.0,6.7,519632.0,38.21,508466.0,37.39,68749.0,405665.0,699584.0,51.4
2010,Danbury,Fairfield,P,98.0,79256.0,492136.0,6.2,29505.0,0.37,44163.0,0.6,666778.0,8.4,350.0,8795.0,0.1,126955.0,1.6,2100883.0,26.51,1982476.0,25.01,201421.0,1469594.0,2118257.0,26.7
2010,Darien,Fairfield,P,3.0,20177.0,431105.0,21.4,19559.0,0.97,87615.0,4.3,786333.0,39.0,1710.0,43988.0,2.2,145683.0,7.2,4066759.0,201.55,3061349.0,151.72,471297.0,1967510.0,3958215.0,196.2
2010,Deep River,Middlesex,P,65.0,4668.0,52010.0,11.1,4400.0,0.94,5300.0,1.1,64131.0,13.7,243.0,3191.0,0.7,45185.0,9.7,140962.0,30.2,125423.0,26.87,29510.0,94350.0,137137.0,29.4
2010,Derby,New Haven,P,144.0,12393.0,88900.0,7.2,6197.0,0.5,9050.0,0.7,61269.0,4.9,465.0,11562.0,0.9,67335.0,5.4,432751.0,34.92,412136.0,33.26,66396.0,253922.0,467556.0,37.7
2010,Derby - Derby Neck,New Haven,N,144.0,13063.5,57357.0,4.6,1570.0,0.13,7909.0,0.6,43165.0,3.5,674.0,13992.0,1.1,63890.0,5.2,437075.0,35.27,500.0,0.04,34677.0,199233.0,437075.0,35.3
2010,Durham,Middlesex,P,83.0,7456.0,110520.0,14.8,5640.0,0.76,6130.0,0.8,215519.0,28.9,271.0,5653.0,0.8,67685.0,9.1,502730.0,67.43,477670.0,64.07,52000.0,305459.0,491870.0,66.0
2010,East Granby,Hartford,P,64.0,5155.0,63321.0,12.3,4249.0,0.82,1925.0,0.4,58860.0,11.4,105.0,2637.0,0.5,38606.0,7.5,275133.0,53.37,172000.0,33.37,28011.0,136764.0,255385.0,49.5
2010,East Haddam,Middlesex,P,76.0,8896.0,21164.0,2.4,4051.0,0.46,120.0,0.0,18114.0,2.0,164.0,2278.0,0.3,18669.0,2.1,98507.0,11.07,77430.0,8.7,6811.0,59166.0,91068.0,10.2
2010,East Haddam - Rathbun,Middlesex,N,76.0,13063.5,8528.0,1.0,2535.0,0.28,5225.0,0.6,43279.0,4.9,139.0,1965.0,0.2,23733.0,2.7,209729.0,23.58,89496.0,10.06,8658.0,141294.0,209512.0,23.6
2010,East Hampton,Middlesex,P,130.0,12685.0,106222.0,8.4,7256.0,0.57,13402.0,1.1,134974.0,10.6,519.0,14572.0,1.1,74721.0,5.9,416584.0,32.84,403222.0,31.79,78950.0,264783.0,507525.0,40.0
2010,East Hartford,Hartford,P,156.0,48571.0,144500.0,3.0,12249.0,0.25,23096.0,0.5,242325.0,5.0,559.0,10062.0,0.2,225780.0,4.6,1103351.0,22.72,1089839.0,22.44,104826.0,833850.0,1076691.0,22.2
2010,East Haven - Hagaman,New Haven,P,137.0,28590.0,118272.0,4.1,14042.0,0.49,14246.0,0.5,152894.0,5.3,494.0,9521.0,0.3,68290.0,2.4,767052.0,26.83,701733.0,24.54,68275.0,472537.0,759908.0,26.6
2010,East Lyme,New London,P,58.0,19022.0,85000.0,4.5,8745.0,0.46,6720.0,0.4,148436.0,7.8,341.0,4348.0,0.2,118829.0,6.2,1029255.0,54.11,926619.0,48.71,100219.0,593153.0,1153729.0,60.7
2010,East Windsor - Warehouse,Hartford,P,109.0,10822.0,42815.0,4.0,3158.0,0.29,17850.0,1.6,59991.0,5.5,77.0,1265.0,0.1,40121.0,3.7,362750.0,33.52,225522.0,20.84,24934.0,200180.0,369360.0,34.1
2010,Eastford,Windham,P,119.0,1798.0,5423.0,3.0,717.0,0.4,85.0,0.0,8133.0,4.5,33.0,323.0,0.2,17000.0,9.5,50766.0,28.23,46802.0,26.03,8200.0,28498.0,51002.0,28.4
2010,Easton,Fairfield,P,12.0,7340.0,72432.0,9.9,3885.0,0.53,11200.0,1.5,124806.0,17.0,493.0,5878.0,0.8,74521.0,10.2,560544.0,76.37,540936.0,73.7,87792.0,341849.0,702170.0,95.7
2010,Ellington - Hall,Tolland,P,120.0,14568.0,93432.0,6.4,8075.0,0.55,2967.0,0.2,126702.0,8.7,208.0,3826.0,0.3,61493.0,4.2,649140.0,44.56,559448.0,38.4,67494.0,389371.0,613984.0,42.1
2010,Enfield,Hartford,P,146.0,44895.0,274518.0,6.1,16950.0,0.38,34059.0,0.8,386072.0,8.6,232.0,13745.0,0.3,143575.0,3.2,1577150.0,35.13,1555650.0,34.65,174100.0,1010691.0,1589286.0,35.4
2010,Essex,Middlesex,P,22.0,6784.0,63469.0,9.4,4177.0,0.62,4800.0,0.7,66217.0,9.8,379.0,7873.0,1.2,37292.0,5.5,487141.0,71.81,270000.0,39.8,29408.0,271054.0,383622.0,56.5
2010,Essex - Ivoryton,Middlesex,N,22.0,13063.5,25000.0,3.7,630.0,0.09,3000.0,0.4,23660.0,3.5,229.0,4070.0,0.6,17962.0,2.6,122358.0,18.04,99000.0,14.59,24300.0,70100.0,118950.0,17.5
2010,Fairfield,Fairfield,P,18.0,57345.0,655632.0,11.4,34014.0,0.59,85725.0,1.5,1004416.0,17.5,1384.0,32325.0,0.6,353354.0,6.2,4230901.0,73.78,4107118.0,71.62,567510.0,2510961.0,4189398.0,73.1
2010,Fairfield -  Pequot,Fairfield,N,18.0,13063.5,121576.0,2.1,6500.0,0.11,7100.0,0.1,53050.0,0.9,489.0,25452.0,0.4,155244.0,2.7,1034800.0,18.05,365000.0,6.36,67400.0,494245.0,960170.0,16.7
2010,Farmington,Hartford,P,34.0,25116.0,256080.0,10.2,14748.0,0.59,42518.0,1.7,482207.0,19.2,1075.0,30810.0,1.2,183017.0,7.3,2310391.0,91.99,2053100.0,81.74,184309.0,1241892.0,2217802.0,88.3
2010,Franklin - Janet Carlson,New London,P,85.0,1893.0,5636.0,3.0,1811.0,0.96,67.0,0.0,12151.0,6.4,255.0,2836.0,1.5,18314.0,9.7,55314.0,29.22,54210.0,28.64,10053.0,39750.0,55221.0,29.2
2010,Glastonbury - East,Hartford,N,41.0,13063.5,4500.0,0.1,200.0,0.01,5810.0,,10574.0,0.3,2.0,30.0,0.0,13799.0,0.4,20331.0,0.61,7500.0,0.23,8517.0,273187.0,20261.0,0.6
2010,Glastonbury - Welles-T.,Hartford,P,41.0,33263.0,451530.0,13.6,15423.0,0.46,17735.0,0.5,564499.0,17.0,612.0,13266.0,0.4,164341.0,4.9,1745824.0,52.49,1680281.0,50.52,253089.0,867316.0,1644426.0,49.4
2010,Goshen,Litchfield,P,29.0,3203.0,13900.0,4.3,2976.0,0.93,275.0,0.1,27350.0,8.5,148.0,1295.0,0.4,31582.0,9.9,143059.0,44.66,127344.0,39.76,21658.0,89309.0,117067.0,36.5
2010,Granby,Hartford,P,71.0,11219.0,72640.0,6.5,8518.0,0.76,15724.0,1.4,165780.0,14.8,322.0,4803.0,0.4,75764.0,6.8,467404.0,41.66,457916.0,40.82,51020.0,373402.0,592009.0,52.8
2010,Greenwich,Fairfield,P,1.0,61937.0,777616.0,12.6,33768.0,0.55,199633.0,3.2,1546762.0,25.0,1553.0,50527.0,0.8,461324.0,7.4,9697680.0,156.57,6948999.0,112.19,1265736.0,5455455.0,8638616.0,139.5
2010,Greenwich - Perrot,Fairfield,N,1.0,13063.5,197789.0,3.2,6377.0,0.1,41838.0,0.7,246014.0,4.0,448.0,12540.0,0.2,68097.0,1.1,1553075.0,25.08,1434559.0,23.16,171500.0,980579.0,1323792.0,21.4
2010,Griswold - Slater,New London,P,143.0,15608.0,42479.0,2.7,6820.0,0.44,2000.0,0.1,43080.0,2.8,95.0,2536.0,0.2,30153.0,1.9,170474.0,10.92,87550.0,5.61,13841.0,85608.0,141533.0,9.1
2010,Groton,New London,P,95.0,39167.0,396143.0,10.1,20043.0,0.51,33332.0,0.9,367159.0,9.4,482.0,14177.0,0.4,141527.0,3.6,1845763.0,47.13,1777423.0,45.38,166731.0,1387810.0,2109065.0,53.8
2010,Groton - Bill,New London,N,95.0,39167.0,22500.0,0.6,1709.0,0.04,1800.0,0.0,19769.0,0.5,119.0,2277.0,0.1,21441.0,0.5,189644.0,4.84,20000.0,0.51,16980.0,113370.0,188013.0,4.8
2010,Groton - Mystic,New London,N,95.0,13063.5,85000.0,2.2,3904.0,0.1,1300.0,0.0,90136.0,2.3,475.0,4934.0,0.1,46615.0,1.2,459211.0,11.72,196700.0,5.02,32936.0,254081.0,481198.0,12.3
2010,Guilford,New Haven,P,35.0,22398.0,124628.0,5.6,12920.0,0.58,16845.0,0.8,398208.0,17.8,1115.0,20105.0,0.9,131467.0,5.9,1370054.0,61.17,1057747.0,47.23,82500.0,792859.0,1158983.0,51.7
2010,Haddam - Brainerd,Middlesex,P,69.0,7885.0,45119.0,5.7,5480.0,0.69,1220.0,0.2,62948.0,8.0,165.0,3404.0,0.4,46636.0,5.9,380437.0,48.25,318273.0,40.36,54999.0,219746.0,379467.0,48.1
2010,Hamden,New Haven,P,133.0,57862.0,297844.0,5.1,36053.0,0.62,69498.0,1.2,451874.0,7.8,432.0,8837.0,0.2,213926.0,3.7,1773815.0,30.66,1688674.0,29.18,236100.0,1429197.0,2360444.0,40.8
2010,Hampton - Fletcher,Windham,P,131.0,2149.0,3300.0,1.5,997.0,0.46,250.0,0.1,5085.0,2.4,16.0,545.0,0.3,15709.0,7.3,40162.0,18.69,24512.0,11.41,5604.0,12480.0,53780.0,25.0
2010,Hartford,Hartford,P,168.0,124062.0,859862.0,6.9,48150.0,0.39,295886.0,2.4,496042.0,4.0,7651.0,124653.0,1.0,506006.0,4.1,8650314.0,69.73,7915000.0,63.8,750000.0,4798523.0,8651901.0,69.7
2010,Hartland,Hartford,P,107.0,2079.0,734.0,0.4,1238.0,0.6,5810.0,,1009.0,0.5,262.0,5044.5,0.4,6155.0,3.0,7257.0,3.49,6000.0,2.89,4629.0,273187.0,13569.0,6.5
2010,Harwinton,Litchfield,P,67.0,5560.0,26378.0,4.7,2300.0,0.41,1522.0,0.3,49014.0,8.8,210.0,2931.0,0.5,41754.0,7.5,209966.0,37.76,175952.0,31.65,26738.0,154780.0,265055.0,47.7
2010,Hebron - Douglas,Tolland,P,92.0,9228.0,21300.0,2.3,4483.0,0.49,1500.0,0.2,82627.0,9.0,170.0,2192.0,0.2,59531.0,6.5,408799.0,44.3,388960.0,42.15,35500.0,229092.0,394450.0,42.7
2010,Kent,Litchfield,P,19.0,2944.0,41342.0,14.0,1938.0,0.66,650.0,0.2,37843.0,12.9,366.0,5708.0,1.9,29210.0,9.9,266133.0,90.4,78800.0,26.77,23757.0,138483.0,248234.0,84.3
2010,Killingly,Windham,P,151.0,17826.0,107619.0,6.0,7090.0,0.4,1311.0,0.1,123569.0,6.9,506.0,11093.0,0.6,74940.0,4.2,717905.0,40.27,673986.0,37.81,54408.0,422868.0,665961.0,37.4
2010,Killingworth,Middlesex,P,53.0,6463.0,35946.0,5.6,2665.0,0.41,1508.0,0.2,65948.0,10.2,542.0,6751.0,1.0,33625.0,5.2,317545.0,49.13,200573.0,31.03,44208.0,164124.0,312020.0,48.3
2010,Lebanon - JonTrumbull,New London,P,112.0,7358.0,46500.0,6.3,3605.0,0.49,1898.0,0.3,77940.0,10.6,237.0,4576.0,0.6,49651.0,6.7,254362.0,34.57,215000.0,29.22,35824.0,127889.0,259593.0,35.3
2010,Ledyard,New London,P,135.0,15078.0,83026.0,5.5,6890.0,0.46,10164.0,0.7,188160.0,12.5,503.0,9648.0,0.6,76944.0,5.1,610097.0,40.46,550109.0,36.48,69754.0,389923.0,745881.0,49.5
2010,Litchfield - OWL,Litchfield,P,52.0,8625.0,81636.0,9.5,6992.0,0.81,4339.0,0.5,138411.0,16.0,385.0,11180.0,1.3,66011.0,7.7,634166.0,73.53,296950.0,34.43,70623.0,316093.0,728196.0,84.4
2010,Lyme,New London,P,8.0,2077.0,11998.0,5.8,1151.0,0.55,798.0,0.4,17544.0,8.4,52.0,291.0,0.1,30455.0,14.7,171493.0,82.57,120216.0,57.88,24048.0,100513.0,186468.0,89.8
2010,Madison - E.C.Scranton,New Haven,P,26.0,18803.0,148876.0,7.9,11891.0,0.63,5810.0,,307417.0,16.3,824.0,17109.0,0.9,123116.0,6.5,1365241.0,72.61,1182601.0,62.89,143703.0,690779.0,1404044.0,74.7
2010,Manchester,Hartford,P,125.0,56385.0,367025.0,6.5,21849.0,0.39,51851.0,0.9,859032.0,15.2,929.0,24798.0,0.4,242289.0,4.3,2779122.0,49.29,2713944.0,48.13,252380.0,1608383.0,2779122.0,49.3
2010,Mansfield,Tolland,P,154.0,24622.0,91365.0,3.7,6340.0,0.26,14437.0,0.6,231503.0,9.4,374.0,8204.0,0.3,86915.0,3.5,620438.0,25.2,573100.0,23.28,137300.0,466453.0,741655.0,30.1
2010,Marlborough-Richmond,Hartford,P,68.0,6360.0,63151.0,9.9,2795.0,0.44,3801.0,0.6,135568.0,21.3,161.0,4547.0,0.7,46191.0,7.3,362462.0,56.99,302947.0,47.63,47245.0,206247.0,389512.0,61.2
2010,Meriden,New Haven,P,161.0,59186.0,268218.0,4.5,21010.0,0.35,68172.0,1.2,245990.0,4.2,1252.0,14914.0,0.3,248003.0,4.2,2065446.0,34.9,1969001.0,33.27,162498.0,1508245.0,2623835.0,44.3
2010,Middlebury,New Haven,P,40.0,7343.0,60780.0,8.3,4864.0,0.66,7000.0,1.0,99111.0,13.5,708.0,13281.0,1.8,70722.0,9.6,415921.0,56.64,411500.0,56.04,66500.0,259797.0,543733.0,74.0
2010,Middlefield - Levi Coe,Middlesex,P,82.0,4249.0,20639.0,4.9,2959.0,0.7,2393.0,0.6,41953.0,9.9,105.0,1785.0,0.4,23999.0,5.6,290175.0,68.29,266657.0,62.76,23900.0,156486.0,281469.0,66.2
2010,Middletown - Russell,Middlesex,P,123.0,48030.0,323338.0,6.7,5243.0,0.46,37327.0,0.8,702211.0,14.6,932.0,25616.0,0.5,176141.0,3.7,2845679.0,59.25,2705945.0,56.34,268601.0,2174367.0,3341196.0,69.6
2010,Milford,New Haven,P,54.0,55907.0,178766.0,3.2,29620.0,0.53,48340.0,0.9,303108.0,5.4,359.0,12444.0,0.2,138479.0,2.5,1601415.0,28.64,1579307.0,28.25,132111.0,798067.0,1603831.0,28.7
2010,Monroe - Edith Wheeler,Fairfield,P,46.0,19359.0,122675.0,6.3,12444.0,0.64,11558.0,0.6,209683.0,10.8,542.0,11983.0,0.6,95658.0,4.9,706646.0,36.5,679335.0,35.09,73051.0,458469.0,688795.0,35.6
2010,Montville - Raymond,New London,P,134.0,19612.0,15756.0,0.8,8457.0,0.43,236.0,0.0,26231.0,1.3,9.0,319.0,0.0,15870.0,0.8,63575.0,3.24,35000.0,1.78,11607.0,58572.0,87663.0,4.5
2010,Morris,Litchfield,P,45.0,2329.0,11613.0,5.0,1554.0,0.67,1074.0,0.5,16434.0,7.1,155.0,1611.0,0.7,15979.0,6.9,100612.0,43.2,80719.0,34.66,11306.0,63991.0,99162.0,42.6
2010,Naugatuck - Howard W.,New Haven,P,153.0,31931.0,115784.0,3.6,10405.0,0.33,14471.0,0.5,82225.0,2.6,314.0,5585.0,0.2,67623.0,2.1,701955.0,21.98,577090.0,18.07,14604.0,462501.0,880905.0,27.6
2010,New Britain,Hartford,P,167.0,70486.0,314619.0,4.5,25534.0,0.36,96777.0,1.4,415416.0,5.9,1353.0,27521.0,0.4,220384.0,3.1,2910406.0,41.29,2810500.0,39.87,232678.0,1572761.0,2794071.0,39.6
2010,New Canaan,Fairfield,P,2.0,19912.0,511680.0,25.7,16108.0,0.81,51046.0,2.6,528375.0,26.5,1247.0,33718.0,1.7,194244.0,9.8,2531536.0,127.14,1655457.0,83.14,329230.0,1439277.0,2462278.0,123.7
2010,New Fairfield,Fairfield,P,42.0,14059.0,103385.0,7.4,7087.0,0.5,5356.0,0.4,163003.0,11.6,252.0,4106.0,0.3,54064.0,3.8,544012.0,38.69,462725.0,32.91,39936.0,395978.0,579185.0,41.2
2010,New Hartford - Bakerville,Litchfield,P,72.0,13063.5,8580.0,1.3,1565.0,0.23,260.0,0.0,25449.0,3.8,44.0,457.0,0.1,16729.0,2.5,60215.0,8.95,44500.0,6.61,8000.0,28750.0,38100.0,5.7
2010,New Hartford-Licia M.B.,Litchfield,P,72.0,6728.0,66300.0,9.9,5885.0,0.87,9100.0,1.4,90256.0,13.4,127.0,4199.0,0.6,56748.0,8.4,319210.0,47.45,214000.0,31.81,47984.0,166952.0,319210.0,47.4
2010,New Haven,New Haven,P,165.0,123669.0,761760.0,6.2,45460.0,0.37,140023.0,1.1,332710.0,2.7,2394.0,35225.0,0.3,497709.0,4.0,5236444.0,42.34,4968169.0,40.17,512055.0,2772592.0,5111792.0,41.3
2010,New London,New London,P,159.0,25891.0,113206.0,4.4,8898.0,0.34,12397.0,0.5,55286.0,2.1,387.0,5882.0,0.2,73300.0,2.8,719431.0,27.79,595840.0,23.01,48155.0,315699.0,611625.0,23.6
2010,New Milford,Litchfield,P,75.0,28338.0,193867.0,6.8,11418.0,0.4,13292.0,0.5,310502.0,11.0,815.0,14650.0,0.5,108913.0,3.8,1053340.0,37.17,942686.0,33.27,170161.0,647870.0,1302122.0,45.9
2010,Newington - Lucy Welles,Hartford,P,108.0,29699.0,254326.0,8.6,12772.0,0.43,69766.0,2.3,420597.0,14.2,730.0,28182.0,0.9,152999.0,5.2,2294003.0,77.24,2249119.0,75.73,250508.0,1312744.0,2237152.0,75.3
2010,Newtown - Cyr.Booth,Fairfield,P,36.0,26737.0,207522.0,7.8,19134.0,0.72,7672.0,0.3,287991.0,10.8,860.0,14735.0,0.6,117364.0,4.4,1165581.0,43.59,1007953.0,37.7,32837.0,746913.0,1172253.0,43.8
2010,Norfolk,Litchfield,P,28.0,1647.0,33078.0,20.1,1473.0,0.89,6369.0,3.9,35661.0,21.7,274.0,9610.0,5.8,34492.0,20.9,391061.0,237.44,1000.0,0.61,31978.0,161961.0,357047.0,216.8
2010,North Branford,New Haven,P,103.0,14374.0,48700.0,3.4,8399.0,0.58,4281.0,0.3,102046.0,7.1,340.0,4723.0,0.3,74766.0,5.2,567268.0,39.46,563963.0,39.23,57338.0,352035.0,567268.0,39.5
2010,North Canaan - Douglas,Litchfield,P,124.0,3347.0,15600.0,4.7,1644.0,0.49,680.0,0.2,21460.0,6.4,168.0,1230.0,0.4,19456.0,5.8,111644.0,33.36,59905.0,17.9,9650.0,63201.0,104035.0,31.1
2010,North Haven,New Haven,P,91.0,23961.0,77376.0,3.2,14876.0,0.62,16900.0,0.7,185637.0,7.7,295.0,5925.0,0.2,112591.0,4.7,990393.0,41.33,948729.0,39.59,72525.0,619025.0,1030607.0,43.0
2010,North Stonington-Wheeler,New London,P,87.0,5233.0,57900.0,11.1,2874.0,0.55,5298.0,1.0,52669.0,10.1,138.0,2902.0,0.6,25466.0,4.9,117300.0,22.42,22250.0,4.25,8769.0,64654.0,100946.0,19.3
2010,Norwalk,Fairfield,N,44.0,83185.0,388437.0,4.7,26583.0,0.32,75759.0,0.9,432380.0,5.2,530.0,9610.0,0.1,258195.0,3.1,3444922.0,41.41,3365800.0,40.46,557806.0,2428125.0,4653839.0,55.9
2010,Norwalk - Rowayton,Fairfield,P,44.0,13063.5,35000.0,0.4,4000.0,0.05,300.0,0.0,62652.0,0.8,472.0,11492.0,0.1,30782.0,0.4,257804.0,3.1,161500.0,1.94,56656.0,141685.0,261254.0,3.1
2010,Norwich - Otis,New London,P,158.0,36388.0,170000.0,4.7,36001.0,0.99,6776.0,0.2,133395.0,3.7,460.0,10883.0,0.3,82520.0,2.3,1100950.0,30.26,986920.0,27.12,57606.0,702945.0,1075060.0,29.5
2010,Old Lyme - Phoebe,New London,P,17.0,7357.0,47843.0,6.5,6405.0,0.87,5234.0,0.7,74994.0,10.2,217.0,2813.0,0.4,46345.0,6.3,567367.0,77.12,240000.0,32.62,35157.0,302681.0,556690.0,75.7
2010,Old Saybrook - Acton,Middlesex,P,27.0,10521.0,226971.0,21.6,6284.0,0.6,4777.0,0.5,190904.0,18.1,292.0,6127.0,0.6,71406.0,6.8,699537.0,66.49,696502.0,66.2,108331.0,389642.0,677267.0,64.4
2010,Orange - Case,New Haven,P,32.0,13781.0,91163.0,6.6,7586.0,0.55,5712.0,0.4,154761.0,11.2,212.0,6438.0,0.5,116292.0,8.4,591552.0,42.93,569259.0,41.31,67804.0,367768.0,682277.0,49.5
2010,Oxford,New Haven,P,88.0,12734.0,24500.0,1.9,5272.0,0.41,4500.0,0.4,42592.0,3.3,340.0,5071.0,0.4,33002.0,2.6,237985.0,18.69,233202.0,18.31,30200.0,184245.0,353951.0,27.8
2010,Plainfield - Aldrich,Windham,P,160.0,15430.0,6898.0,0.4,1452.0,0.09,1040.0,0.1,14241.0,0.9,26.0,448.0,0.0,14568.0,0.9,54734.0,3.55,48925.0,3.17,7953.0,26632.0,48614.0,3.2
2010,Plainville,Hartford,P,127.0,17221.0,140195.0,8.1,6806.0,0.4,7852.0,0.5,175979.0,10.2,245.0,8640.0,0.5,99814.0,5.8,642010.0,37.28,580000.0,33.68,103024.0,410464.0,746824.0,43.4
2010,Plymouth - Terryville,Litchfield,P,148.0,11969.0,81103.0,6.8,3834.0,0.32,5217.0,0.4,68222.0,5.7,409.0,5608.0,0.5,60501.0,5.1,439576.0,36.73,425080.0,35.52,62173.0,251160.0,438965.0,36.7
2010,Pomfret,Windham,P,113.0,4168.0,5600.0,1.3,1865.0,0.45,416.0,0.1,17962.0,4.3,170.0,1361.0,0.3,19561.0,4.7,70022.0,16.8,63267.0,15.18,8446.0,48349.0,69344.0,16.6
2010,Portland,Middlesex,P,102.0,9551.0,90589.0,9.5,4238.0,0.44,6331.0,0.7,147162.0,15.4,240.0,3674.0,0.4,76765.0,8.0,577801.0,60.5,536570.0,56.18,64488.0,393114.0,792718.0,83.0
2010,Preston,New London,P,114.0,4931.0,22392.0,4.5,1700.0,0.34,529.0,0.1,36204.0,7.3,149.0,2291.0,0.5,31911.0,6.5,174855.0,35.46,156178.0,31.67,16931.0,95782.0,175151.0,35.5
2010,Prospect,New Haven,P,117.0,9353.0,32070.0,3.4,4328.0,0.46,7650.0,0.8,64759.0,6.9,68.0,1692.0,0.2,41875.0,4.5,253054.0,27.06,243962.0,26.08,33850.0,148075.0,242421.0,25.9
2010,Putnam,Windham,P,147.0,9307.0,69931.0,7.5,4585.0,0.49,6249.0,0.7,80766.0,8.7,323.0,5392.0,0.6,38769.0,4.2,436713.0,46.92,420861.0,45.22,33317.0,220507.0,435950.0,46.8
2010,Redding - Mark Twain,Fairfield,P,13.0,8798.0,75070.0,8.5,5094.0,0.58,3423.0,0.4,124447.0,14.1,256.0,5188.0,0.6,52825.0,6.0,613824.0,69.77,378000.0,42.96,81903.0,323821.0,597665.0,67.9
2010,Ridgefield,Fairfield,P,11.0,24011.0,55280.0,4.6,5243.0,0.46,5810.0,,79387.0,7.1,262.0,5044.5,0.4,56998.0,4.7,460418.0,37.02,369539.0,31.73,50191.0,273187.0,451792.5,36.7
2010,Rocky Hill-Cora Belden,Hartford,P,70.0,18852.0,160986.0,8.5,8127.0,0.43,21318.0,1.1,265237.0,14.1,354.0,9436.0,0.5,65377.0,3.5,891128.0,47.27,875847.0,46.46,86669.0,713768.0,1097025.0,58.2
2010,Roxbury - Minor,Litchfield,P,7.0,2311.0,17157.0,7.4,1047.0,0.45,4878.0,2.1,22557.0,9.8,114.0,2751.0,1.2,39384.0,17.0,198695.0,85.98,97500.0,42.19,15675.0,107009.0,246240.0,106.6
2010,Salem,New London,P,84.0,6562.0,36400.0,5.5,3481.0,0.53,600.0,0.1,71437.0,10.9,298.0,3726.0,0.6,30762.0,4.7,144152.0,21.97,137078.0,20.89,11775.0,83978.0,139185.0,21.2
2010,Salisbury - Scoville,Litchfield,P,14.0,3958.0,54180.0,13.7,3155.0,0.8,6886.0,1.7,81194.0,20.5,395.0,7345.0,1.9,39595.0,10.0,406571.0,102.72,164800.0,41.64,30556.0,223559.0,400215.0,101.1
2010,Scotland,Windham,P,142.0,1722.0,12448.0,7.2,684.0,0.4,190.0,0.1,32192.0,18.7,175.0,1421.0,0.8,15201.0,8.8,52327.0,30.39,45500.0,26.42,5269.0,27029.0,53937.0,31.3
2010,Seymour,New Haven,P,129.0,16251.0,142204.0,8.8,12020.0,0.74,5248.0,0.3,86532.0,5.3,107.0,3595.0,0.2,76806.0,4.7,590501.0,36.34,485715.0,29.89,58495.0,263107.0,579066.0,35.6
2010,Sharon - Hotchkiss,Litchfield,P,15.0,3014.0,20000.0,6.6,1598.0,0.53,1500.0,0.5,20047.0,6.7,168.0,1843.0,0.6,12995.0,4.3,231909.0,76.94,40000.0,13.27,14341.0,78390.0,155159.0,51.5
